"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENSEMBL","ENTREZID","sig","dir","nlp","Mean_Ctrl","Mean_ZIKV","Label"
"ENSG00000081842",12.2314090982883,2.06676368309703,0.790056975022937,0.00147945084753007,0.0024645230816681,"PCDHA6","ENSG00000081842","56142",TRUE,"Up",2.60826711007402,20.6725878288361,3.79023036774048,"PCDHA6"
"ENSG00000101443",8.356892807934,2.47562341049475,0.972982242279854,0.00150836461643776,0.00251043762560614,"WFDC2","ENSG00000101443","10406",TRUE,"Up",2.60025056464677,14.8911877705687,1.82259784529926,"WFDC2"
"ENSG00000226648",51.9749897581002,1.14452225456439,0.391101553652625,0.00156203890884909,0.00259357403733434,"PLCG1-AS1","ENSG00000226648","101927117",TRUE,"Up",2.58610134992726,73.1533766793158,30.7966028368846,"PLCG1-AS1"
"ENSG00000224660",150.334712311028,1.15401892562343,0.394864906591791,0.00156230263773018,0.00259375435436884,"SH3BP5-AS1","ENSG00000224660","100505696",TRUE,"Up",2.58607115685399,212.143298903734,88.5261257183215,"SH3BP5-AS1"
"ENSG00000188396",25.1212271422986,1.45845416135532,0.520309075078279,0.00158207184949066,0.00262475107397141,"DYNLT4","ENSG00000188396","343521",TRUE,"Up",2.58091187790632,38.1540004915291,12.0884537930681,"DYNLT4"
"ENSG00000244945",36.741363675411,1.4450559299847,0.517273111202891,0.00160722726702767,0.00266437040498736,"RUFY1-AS1","ENSG00000244945","101928445",TRUE,"Up",2.57440539899884,55.4842187803253,17.9985085704967,"RUFY1-AS1"
"ENSG00000012504",41.2558495347843,1.31476449964348,0.460078488584667,0.00160848463465516,0.0026661904522092,"NR1H4","ENSG00000012504","9971",TRUE,"Up",2.57410883114523,60.5359468358032,21.9757522337655,"NR1H4"
"ENSG00000162344",15.1227560027209,1.61469306339757,0.588053648640791,0.00162613466719293,0.0026949124428056,"FGF19","ENSG00000162344","9965",TRUE,"Up",2.56945534039342,23.6409667123983,6.60454529304347,"FGF19"
"ENSG00000173080",10.8633345222353,2.15915209663039,0.842248835167316,0.00162818678913246,0.00269804589834437,"RXFP4","ENSG00000173080","339403",TRUE,"Up",2.56895066651432,18.6782394501791,3.04842959429155,"RXFP4"
"ENSG00000229689",16.4335174520778,1.60211809631298,0.58327344166056,0.00163393026146303,0.00270702675105646,"ANKRD33BP1","ENSG00000229689","100419920",TRUE,"Up",2.56750745247523,25.6012636582975,7.26577124585798,"ANKRD33BP1"
"ENSG00000139874",7.18360687139321,2.49539988879668,0.986112857298591,0.00165257921919911,0.00273494254627428,"SSTR1","ENSG00000139874","6751",TRUE,"Up",2.56305179258398,12.8269013885449,1.54031235424151,"SSTR1"
"ENSG00000149488",10.3172612427403,1.97193119044624,0.750529390497938,0.00165364254328426,0.00273643144533975,"TMC2","ENSG00000149488","117532",TRUE,"Up",2.56281542758126,17.239382357686,3.39514012779454,"TMC2"
"ENSG00000256436",9.97299464163483,2.14269409020935,0.838779838842272,0.00166929330811822,0.00276014478953091,"TAS2R31","ENSG00000256436","259290",TRUE,"Up",2.55906813545471,17.0349845732053,2.9110047100643,"TAS2R31"
"ENSG00000188501",33.0857879917391,1.24978535704562,0.437131046991372,0.00169279756474563,0.00279458681699713,"LCTL","ENSG00000188501","197021",TRUE,"Up",2.5536823939897,47.8980435742155,18.2735324092627,"LCTL"
"ENSG00000073910",21.5432260456454,1.41686487579913,0.506850890182674,0.00169794907869779,0.0028025378673077,"FRY","ENSG00000073910","10129",TRUE,"Up",2.5524485105968,32.4416208677029,10.6448312235879,"FRY"
"ENSG00000108950",34.6949014808239,1.51609555050688,0.552453906982118,0.00170600131090263,0.00281553325167788,"FAM20A","ENSG00000108950","54757",TRUE,"Up",2.55043933923935,53.3502476720686,16.0395552895791,"FAM20A"
"ENSG00000213892",12.7570122425286,1.74633589713668,0.649658970604508,0.00171302259699543,0.00282574366828765,"CEACAM16","ENSG00000213892","388551",TRUE,"Up",2.54886723686018,20.4497915462552,5.06423293880196,"CEACAM16"
"ENSG00000171532",15.6787542857565,1.76287481618997,0.665828309703981,0.00174418036824657,0.0028760054987261,"NEUROD2","ENSG00000171532","4761",TRUE,"Up",2.54121028794697,25.2370986961998,6.12040987531324,"NEUROD2"
"ENSG00000264107",58.2114637505271,1.21384660769325,0.422815454454702,0.00174608375257831,0.00287857625153909,"MIR4733HG","ENSG00000264107","105371722",TRUE,"Up",2.54082226188922,83.4151072951056,33.0078202059486,"MIR4733HG"
"ENSG00000105784",7.40587557520125,2.29822945861434,0.904496696872056,0.00176313781906457,0.00290554546961952,"RUNDC3B","ENSG00000105784","154661",TRUE,"Up",2.5367723237873,12.924728262658,1.8870228877445,"RUNDC3B"
"ENSG00000278338",6.38289778730878,2.6089336477772,1.03962151104147,0.00176618286066557,0.00291027667589714,"VWA8-AS1","ENSG00000278338","100507240",TRUE,"Up",2.53606572128778,11.5077687114338,1.25802686318377,"VWA8-AS1"
"ENSG00000168824",13.9956295875294,1.72208200121209,0.64380747066404,0.0017734047384603,0.00292044984015131,"NSG1","ENSG00000168824","27065",TRUE,"Up",2.53455024853491,22.4267410403375,5.56451813472137,"NSG1"
"ENSG00000155962",16.9508325252347,1.53199772315963,0.557936635650911,0.0017836057613603,0.00293609218567926,"CLIC2","ENSG00000155962","1193",TRUE,"Up",2.5322303128216,26.0712531943713,7.83041185609805,"CLIC2"
"ENSG00000105509",86.2125351545315,1.00046404080145,0.340273936921776,0.00178431596780583,0.00293697213838487,"HAS1","ENSG00000105509","3036",TRUE,"Up",2.53210017339654,116.904277758849,55.5207925502137,"HAS1"
"ENSG00000100678",7.53032458126547,2.51003657878287,1.01690875857843,0.00179122475397488,0.00294772470116234,"SLC8A3","ENSG00000100678","6547",TRUE,"Up",2.53051307927601,13.4559117658442,1.60473739668676,"SLC8A3"
"ENSG00000174473",112.294044837377,1.1923979978186,0.416556127003921,0.00181401570107483,0.00298321456889655,"GALNTL6","ENSG00000174473","442117",TRUE,"Up",2.52531550871087,160.001503926368,64.5865857483849,"GALNTL6"
"ENSG00000115361",15.9057014289566,1.55150948899177,0.569061560514218,0.0018403998164255,0.0030245218135084,"ACADL","ENSG00000115361","33",TRUE,"Up",2.51934327891918,24.5617117621198,7.24969109579339,"ACADL"
"ENSG00000284713",17.8122836086424,1.52571341879433,0.559911908533739,0.00184625540890823,0.00303354858853631,"SMIM38","ENSG00000284713","107984345",TRUE,"Up",2.51804904454251,27.4796399418752,8.14492727540957,"SMIM38"
"ENSG00000284634",19.7336051668619,1.48443597774674,0.539871116530708,0.00184745771057788,0.00303522579550576,"LOC374443","ENSG00000284634","374443",TRUE,"Up",2.51780899549659,30.032061080939,9.43514925278481,"LOC374443"
"ENSG00000221740",24.001496411479,1.53700331927495,0.565899068133532,0.00185327719403234,0.00304418849437279,"SNORD93","ENSG00000221740","692210",TRUE,"Up",2.51652845980833,37.0759805504992,10.9270122724588,"SNORD93"
"ENSG00000223284",11.375047009519,2.15387259008283,0.864952018173233,0.0018638923133238,0.00306012170844206,"RNU6-195P","ENSG00000223284","106479653",TRUE,"Up",2.51426130023292,19.492413589533,3.257680429505,"RNU6-195P"
"ENSG00000187024",8.69647401865667,2.14803469814865,0.848588842300948,0.00190916366808375,0.00312983787923916,"PTRH1","ENSG00000187024","138428",TRUE,"Up",2.50447815765333,14.9252392033265,2.46770883398688,"PTRH1"
"ENSG00000281189",20.4165319998936,1.4566030705244,0.53206540610451,0.00191229486836662,0.00313466374500881,"GHET1","ENSG00000281189","102723099",TRUE,"Up",2.50380903904998,30.9547233131118,9.87834068667536,"GHET1"
"ENSG00000232850",32.1111661902196,1.38468215878573,0.500098428891727,0.00191482376735664,0.00313819382377995,"PTGES2-DT","ENSG00000232850","389791",TRUE,"Up",2.50332023665777,47.9161887951817,16.3061435852575,"PTGES2-DT"
"ENSG00000138379",12.4247119709138,1.78493638474992,0.682170244599996,0.00194691241683007,0.00318797136513551,"MSTN","ENSG00000138379","2660",TRUE,"Up",2.49648558816033,20.131831908404,4.71759203342355,"MSTN"
"ENSG00000124302",8.89465004399938,2.34928131912428,0.953787785650955,0.00195020731855603,0.00319274124804238,"CHST8","ENSG00000124302","64377",TRUE,"Up",2.49583627691965,15.6843819375795,2.10491815041929,"CHST8"
"ENSG00000173535",16.7312553513977,1.53873213943921,0.571096920946568,0.00198316688011436,0.00324415910728032,"TNFRSF10C","ENSG00000173535","8794",TRUE,"Up",2.48889785430078,25.8661090734991,7.59640162929638,"TNFRSF10C"
"ENSG00000198003",39.2247477796591,1.07164084564959,0.371895162911188,0.00198568106745595,0.00324795416238148,"ODAD3","ENSG00000198003","115948",TRUE,"Up",2.48839010848421,54.296964410085,24.1525311492332,"ODAD3"
"ENSG00000188176",11.0310240141101,1.94836383749107,0.761640197940352,0.00202737590938106,0.00331119855948396,"SMTNL2","ENSG00000188176","342527",TRUE,"Up",2.48001477554433,18.3845875953056,3.67746043291458,"SMTNL2"
"ENSG00000069696",68.6147369075578,1.2271999416318,0.437118217079404,0.0020347399705229,0.00332137579880337,"DRD4","ENSG00000069696","1815",TRUE,"Up",2.47868198314501,98.7959431338425,38.4335306812731,"DRD4"
"ENSG00000260372",9.85771748192853,2.01104319585059,0.79417293718318,0.0020423584203048,0.0033331608382134,"AQP4-AS1","ENSG00000260372","147429",TRUE,"Up",2.47714372940481,16.602545513058,3.11288945079909,"AQP4-AS1"
"ENSG00000284622",7.94392937530479,2.39427623940052,0.977391673725987,0.00204657145206323,0.00333971058739969,"SCYGR10","ENSG00000284622","112441436",TRUE,"Up",2.47629116664388,14.0813410553749,1.80651769523467,"SCYGR10"
"ENSG00000186212",30.2696736473595,1.20201453053016,0.426271510783212,0.00205284069970043,0.00334928732425753,"SOWAHB","ENSG00000186212","345079",TRUE,"Up",2.47504759417795,43.3544306345951,17.1849166601239,"SOWAHB"
"ENSG00000137573",29.8550186073788,1.4556719388866,0.53870479299879,0.00207012202090324,0.00337583538374155,"SULF1","ENSG00000137573","23213",TRUE,"Up",2.47161873908303,45.3481147214604,14.3619224932972,"SULF1"
"ENSG00000237181",8.71658101604129,2.1365944246984,0.856482959423803,0.00209280920242985,0.00341083632562892,"PRKAR1B-AS1","ENSG00000237181","101926963",TRUE,"Up",2.4671391203996,14.9654531980957,2.46770883398688,"PRKAR1B-AS1"
"ENSG00000249855",37.8628783799053,1.03136377837263,0.35817457333929,0.00209964759248622,0.00342112055627813,"EEF1A1P19","ENSG00000249855","100421796",TRUE,"Up",2.46583162151683,51.8395353937573,23.8862213660532,"EEF1A1P19"
"ENSG00000170236",51.0268170468663,1.28515569932723,0.464297930286404,0.00211178641852519,0.00343975342598551,"USP50","ENSG00000170236","373509",TRUE,"Up",2.46347268811798,74.4752549198697,27.5783791738628,"USP50"
"ENSG00000269235",14.0772566281191,2.00957606344341,0.808646762352906,0.00212049996341312,0.00345327353543073,"ZNF350-AS1","ENSG00000269235","101669766",TRUE,"Up",2.46176901961662,23.6549557417386,4.49955751449959,"ZNF350-AS1"
"ENSG00000164707",90.9175027306077,1.11742875107504,0.393791013367413,0.00213221908661545,0.00347130215803634,"SLC13A4","ENSG00000164707","26266",TRUE,"Up",2.4595075817027,127.273839319001,54.5611661422145,"SLC13A4"
"ENSG00000142252",39.4683542649524,1.15818541064624,0.410067130013095,0.00214412197577556,0.00348936338670112,"GEMIN7","ENSG00000142252","79760",TRUE,"Up",2.45725380022194,55.8728627579348,23.0638457719699,"GEMIN7"
"ENSG00000162032",15.9047346681878,1.54010749841711,0.576244157872455,0.00214747954393167,0.00349448739411558,"SPSB3","ENSG00000162032","90864",TRUE,"Up",2.45661652184516,24.6080883189005,7.20138101747502,"SPSB3"
"ENSG00000159409",16.2320487334615,1.56904462677772,0.589964248411435,0.00215341410721262,0.00350346247665613,"CELF3","ENSG00000159409","11189",TRUE,"Up",2.45550252959568,25.2466711134457,7.21742635347732,"CELF3"
"ENSG00000233668",8.68336213475595,2.25861283060065,0.929733537333239,0.00216509520413868,0.0035214388923345,"RPS8P9","ENSG00000233668","100130750",TRUE,"Up",2.45327984353523,15.1008305481352,2.26589372137668,"RPS8P9"
"ENSG00000150873",15.7180771516655,1.53907706520156,0.574974624373871,0.00216740502843809,0.00352485284266947,"CIMIP5","ENSG00000150873","130813",TRUE,"Up",2.45285900943873,24.2830485501121,7.15310575321895,"CIMIP5"
"ENSG00000132781",45.2043827162808,1.00138369681206,0.348000041267746,0.00216967483419539,0.0035282010530779,"MUTYH","ENSG00000132781","4595",TRUE,"Up",2.45244667474361,61.4744260918333,28.9343393407283,"MUTYH"
"ENSG00000214650",16.6949585780525,1.70843174905427,0.659941054461197,0.00217034280307831,0.0035289440501283,"LOC105370047","ENSG00000214650","105370047",TRUE,"Up",2.4523552271354,26.7047622283649,6.68515492774019,"LOC105370047"
"ENSG00000137198",17.7004414341051,1.61652158936465,0.615406550195148,0.00220729654329376,0.00358519508489137,"GMPR","ENSG00000137198","2766",TRUE,"Up",2.44548720764285,27.7240804885909,7.67680237961934,"GMPR"
"ENSG00000268460",247.351441922625,1.03344645004203,0.361454983826897,0.0022176791046691,0.00360170904614545,"LOC93429","ENSG00000268460","93429",TRUE,"Up",2.44349137334802,338.754316194801,155.948567650449,"LOC93429"
"ENSG00000207523",20.1269343658726,1.60799659464501,0.611048131060709,0.00221954324432139,0.0036040364227497,"SNORA66","ENSG00000207523","26782",TRUE,"Up",2.44321082864767,31.5442660320333,8.70960269971193,"SNORA66"
"ENSG00000162894",16.4021667166425,1.53360712011723,0.576070640755113,0.00224482001061392,0.00364366474880737,"FCMR","ENSG00000162894","9214",TRUE,"Up",2.43846158900996,25.3689770030706,7.43535643021441,"FCMR"
"ENSG00000073146",7.96544510970369,2.52956598638638,1.08012530243611,0.00225983228300229,0.00366670455032527,"MOV10L1","ENSG00000073146","54456",TRUE,"Up",2.43572408249447,14.2779123725268,1.65297784688054,"MOV10L1"
"ENSG00000187144",9.92995719409527,1.89056772072313,0.746468488228493,0.00228092068087276,0.0036986707190566,"SPATA21","ENSG00000187144","374955",TRUE,"Up",2.43195433082631,16.4164641820776,3.4434502061129,"SPATA21"
"ENSG00000114757",17.9834681212616,1.53111201775735,0.578933807446595,0.0023009827840088,0.00372939435329848,"PEX5L","ENSG00000114757","51555",TRUE,"Up",2.42836169108059,27.8220785952383,8.14485764728498,"PEX5L"
"ENSG00000227536",19.5702433382654,1.48194196521038,0.556957925719175,0.0023137403391883,0.00374898134230336,"SOCS5P4","ENSG00000227536","100132415",TRUE,"Up",2.42608672094277,29.8749574221648,9.26552925436609,"SOCS5P4"
"ENSG00000171295",17.4041201773429,1.43261346360053,0.532837139696825,0.00232004643685919,0.00375847073193349,"ZNF440","ENSG00000171295","126070",TRUE,"Up",2.42498882735463,26.2844770597063,8.52376329497945,"ZNF440"
"ENSG00000263718",13.8353519894301,1.77227769577859,0.693713494672094,0.00232602887992351,0.00376779721684956,"SEPTIN9-DT","ENSG00000263718","105371907",TRUE,"Up",2.42391247901428,22.4529660057665,5.2177379730938,"SEPTIN9-DT"
"ENSG00000197646",17.9503046496793,1.52835675634782,0.577896688213114,0.00232980910649218,0.00377355499956885,"PDCD1LG2","ENSG00000197646","80380",TRUE,"Up",2.42324931578384,27.6752116455016,8.22539765385712,"PDCD1LG2"
"ENSG00000261456",10.8361024539905,1.86938059962505,0.742919043028173,0.00234412009617919,0.00379526367852388,"TUBB8","ENSG00000261456","347688",TRUE,"Up",2.42075804581597,17.8176887540445,3.85451615393655,"TUBB8"
"ENSG00000259295",66.0590818389601,1.12231865781475,0.400591548189887,0.00236024689163099,0.00381841587112435,"CSPG4P12","ENSG00000259295","728121",TRUE,"Up",2.41811677350683,92.6203936844113,39.4977699935089,"CSPG4P12"
"ENSG00000273274",12.0031980565097,1.81067749863142,0.716079794790946,0.00239877510680874,0.00387737043559959,"ZBTB8B","ENSG00000273274","728116",TRUE,"Up",2.41146270545356,19.5228839345222,4.48351217849729,"ZBTB8B"
"ENSG00000164764",33.7039043570137,1.22174286006005,0.443147289862113,0.00240562812254609,0.00388807174567141,"SBSPON","ENSG00000164764","157869",TRUE,"Up",2.41026572973812,48.4893393863887,18.9184693276388,"SBSPON"
"ENSG00000075290",11.3433828977109,1.95732933183199,0.793047611422076,0.00247369011411738,0.00399036166985457,"WNT8B","ENSG00000075290","7479",TRUE,"Up",2.39898773987622,19.0092705484448,3.67749524697687,"WNT8B"
"ENSG00000238142",59.1636735221763,1.17781149344527,0.425747412260778,0.00249842261507849,0.00402792653785674,"LOC105376805","ENSG00000238142","105376805",TRUE,"Up",2.39491845879726,84.1664164186954,34.1609306256572,"LOC105376805"
"ENSG00000166676",40.165461859205,1.05088315547807,0.373698211520426,0.00250533652435787,0.00403868363741453,"TVP23A","ENSG00000166676","780776",TRUE,"Up",2.39376016512817,55.2919748873334,25.0389488310766,"TVP23A"
"ENSG00000158683",19.3004231843111,1.34023021517455,0.496069055386658,0.0025084072925336,0.00404324399220686,"PKD1L1","ENSG00000158683","168507",TRUE,"Up",2.39327005009058,28.5688962054682,10.0319501631541,"PKD1L1"
"ENSG00000153902",28.5257097244515,1.30034637073135,0.480399479901377,0.00252387996303003,0.0040662240298576,"LGI4","ENSG00000153902","163175",TRUE,"Up",2.39080869745139,41.8264907042434,15.2249287446596,"LGI4"
"ENSG00000121351",23.7795875864386,1.34079146222463,0.498102028667955,0.00253231682624051,0.00407942357979972,"IAPP","ENSG00000121351","3375",TRUE,"Up",2.38940119813502,35.1487354238321,12.4104397490452,"IAPP"
"ENSG00000180596",40.9842721577997,1.16304641463509,0.420996822627733,0.00253790146286174,0.00408763244957598,"H2BC4","ENSG00000180596","8347",TRUE,"Up",2.38852816186975,58.0104969985599,23.9580473170394,"H2BC4"
"ENSG00000260229",8.9430703470275,1.99144254004554,0.811934186549111,0.00257321285171594,0.00414011921484704,"PPIAP51","ENSG00000260229","729313",TRUE,"Up",2.38298715317746,15.0073310981822,2.87880959587283,"PPIAP51"
"ENSG00000213542",9.01066523623701,2.00324480822406,0.81867225540204,0.00257929343756908,0.00414870478847091,"RPL7AP43","ENSG00000213542","644236",TRUE,"Up",2.3820874673883,15.1908309549196,2.83049951755446,"RPL7AP43"
"ENSG00000115604",43.6318044179783,1.10355964342565,0.398558489027564,0.00273210462563015,0.00438437367698783,"IL18R1","ENSG00000115604","8809",TRUE,"Up",2.3580924383426,60.981539400965,26.2820694349916,"IL18R1"
"ENSG00000088053",13.3253110524471,1.75649676954377,0.710738706661166,0.00290726350020591,0.00465162160032946,"GP6","ENSG00000088053","51206",TRUE,"Up",2.33239562145282,21.5864239801545,5.06419812473967,"GP6"
"ENSG00000218631",8.47282920057827,2.04890041467742,0.861168083818312,0.00293279213995491,0.00469112069071521,"LOC100420839","ENSG00000218631","100420839",TRUE,"Up",2.32872339360638,14.3652492604683,2.5804091406882,"LOC100420839"
"ENSG00000142319",7.07679458131204,2.19394695815049,0.92881235856567,0.00293455480984232,0.0046934911441136,"SLC6A3","ENSG00000142319","6531",TRUE,"Up",2.32850399724336,12.2826464249442,1.87094273767991,"SLC6A3"
"ENSG00000225930",10.4579354376411,1.80947244250828,0.737506827757756,0.0029380455587201,0.0046981753769893,"LINC02249","ENSG00000225930","26082",TRUE,"Up",2.32807077558798,17.0935150214749,3.82235585380737,"LINC02249"
"ENSG00000267322",11.6240848750323,1.68101713865481,0.671738656970455,0.00297740196714145,0.00475837898017636,"SCARNA17","ENSG00000267322","677769",TRUE,"Up",2.32254097162098,18.5628424589572,4.68532729110749,"SCARNA17"
"ENSG00000184867",19.2114995029623,1.4912660215352,0.582414353731999,0.00299670060479469,0.00478784845792328,"ARMCX2","ENSG00000184867","9823",TRUE,"Up",2.31985960407374,29.520364877313,8.90263412861163,"ARMCX2"
"ENSG00000152578",9.42368088995966,2.0282025011732,0.86336914060629,0.00310374405864375,0.00494799777464945,"GRIA4","ENSG00000152578","2893",TRUE,"Up",2.30557050436581,16.0006776701134,2.84668410980593,"GRIA4"
"ENSG00000214894",15.8268459934791,1.50622112218017,0.590851195471061,0.00311258860972622,0.00496115172112701,"LINC00243","ENSG00000214894","401247",TRUE,"Up",2.30441749123822,24.3879555551625,7.26573643179569,"LINC00243"
"ENSG00000270882",18.0055324904535,1.42251180277853,0.550354401325457,0.0031450662710016,0.00501148461366119,"H4C14","ENSG00000270882","8370",TRUE,"Up",2.30003359868188,27.2209570886852,8.79010789222177,"H4C14"
"ENSG00000161381",21.3934184715553,1.30047120821063,0.493736743178717,0.00315172233464126,0.00502113362889013,"PLXDC1","ENSG00000161381","57125",TRUE,"Up",2.29919822046645,31.4325393165143,11.3542976265962,"PLXDC1"
"ENSG00000119715",21.7791903645832,1.46917110644662,0.574506438568869,0.00315717464521651,0.00502934070770007,"ESRRB","ENSG00000119715","2103",TRUE,"Up",2.29848894253337,33.372855903596,10.1855248255705,"ESRRB"
"ENSG00000176723",25.673084921103,1.26367302458646,0.477985313614004,0.00316295313275446,0.00503710604625723,"ZNF843","ENSG00000176723","283933",TRUE,"Up",2.29781890583883,37.4114282608593,13.9347415813467,"ZNF843"
"ENSG00000212296",8.52376775418129,2.08173393057266,0.889696782742204,0.00321154199200795,0.0051105912350217,"SNORD72","ENSG00000212296","619564",TRUE,"Up",2.29152885421867,14.595872010378,2.45166349798458,"SNORD72"
"ENSG00000187815",17.309823363415,1.45307134857877,0.569571437208107,0.00326073919361281,0.00518394592728024,"ZFP69","ENSG00000187815","339559",TRUE,"Up",2.28533953715411,26.4103640370998,8.20928268973023,"ZFP69"
"ENSG00000169314",10.36071252108,1.8859161558545,0.794937805557258,0.00327595075590173,0.00520367629096304,"C22orf15","ENSG00000169314","150248",TRUE,"Up",2.28368972775633,17.1975044575995,3.52392058456045,"C22orf15"
"ENSG00000187122",34.4833901139962,1.20516363993737,0.453696872433982,0.00328074234334334,0.00521029749056807,"SLIT1","ENSG00000187122","6585",TRUE,"Up",2.28313747922952,49.6286353391309,19.3381448888615,"SLIT1"
"ENSG00000242199",6.10984214622529,2.45400687295172,1.08656527854928,0.00328484528958529,0.00521582272002526,"RPS26P22","ENSG00000242199","100271112",TRUE,"Up",2.2826771782085,10.9294623150753,1.29022197737524,"RPS26P22"
"ENSG00000235651",8.6975643983645,1.94514110579649,0.820050546107031,0.00330003605515634,0.00523944571666641,"G3BP1P1","ENSG00000235651","100422338",TRUE,"Up",2.28071465479601,14.5967895793037,2.79833921742528,"G3BP1P1"
"ENSG00000185634",15.0210032434673,1.6885247043345,0.690133543384201,0.00331184321399042,0.00525669437420921,"SHC4","ENSG00000185634","399694",TRUE,"Up",2.27928727225928,23.9859868400043,6.05601964693028,"SHC4"
"ENSG00000120500",22.1207247380924,1.26326129114738,0.481426587889184,0.00337439646080024,0.00535242470587041,"ARR3","ENSG00000120500","407",TRUE,"Up",2.27144943333852,32.2581210109655,11.9833284652192,"ARR3"
"ENSG00000106823",8.75746520754118,1.93364459643344,0.821498209645327,0.0034311201089701,0.00543981872008156,"ECM2","ENSG00000106823","1842",TRUE,"Up",2.26441557276139,14.6360860051472,2.87884440993512,"ECM2"
"ENSG00000245598",6.95867071737957,2.15546978972315,0.938550246400988,0.00351791490630636,0.00557108706511104,"DACT3-AS1","ENSG00000245598","100506068",TRUE,"Up",2.2540600543207,12.0625136612061,1.85482777355303,"DACT3-AS1"
"ENSG00000172687",34.9736181576803,1.0704937482482,0.398044314432596,0.00353369778553198,0.00559398087982859,"ZNF738","ENSG00000172687","148203",TRUE,"Up",2.25227902237621,48.5610233396727,21.386212975688,"ZNF738"
"ENSG00000163810",10.4521249974276,2.11933311053016,0.946313178040659,0.00354641333057911,0.0056135596788112,"TGM4","ENSG00000163810","7047",TRUE,"Up",2.25076165592713,17.9932800988532,2.91096989600201,"TGM4"
"ENSG00000260830",9.95546436293815,1.8487716542588,0.782874191819326,0.00358068609634198,0.00566459187537496,"LOC107984643","ENSG00000260830","107984643",TRUE,"Up",2.24683137488401,16.4514331837611,3.4594955421152,"LOC107984643"
"ENSG00000018869",15.3393920626654,1.80279742288529,0.764190381106503,0.00361762672073793,0.00572032521001874,"ZNF582","ENSG00000018869","147948",TRUE,"Up",2.24257928014024,25.2109557753707,5.46782834996006,"ZNF582"
"ENSG00000167220",49.7757612890879,1.06658122514249,0.397386638455276,0.00363823604590399,0.00574965091564411,"HDHD2","ENSG00000167220","84064",TRUE,"Up",2.24035852226892,68.9879997757332,30.5635228024426,"HDHD2"
"ENSG00000183242",20.2121056150932,1.35844758736795,0.530958754639099,0.00364905993872321,0.00576566643124665,"WT1-AS","ENSG00000183242","51352",TRUE,"Up",2.23915048703616,30.2226410686136,10.2015701615728,"WT1-AS"
"ENSG00000181804",32.5971342102073,1.13335020430242,0.427386471329817,0.00368898583395661,0.00582489783206672,"SLC9A9","ENSG00000181804","285195",TRUE,"Up",2.23471168770259,45.8807088528298,19.3135595675848,"SLC9A9"
"ENSG00000058673",15.637024014238,1.47834729917477,0.59202260743091,0.00369539753410775,0.00583392000474758,"ZC3H11A","ENSG00000058673","9877",TRUE,"Up",2.23403953025969,23.9922314466157,7.28181658186028,"ZC3H11A"
"ENSG00000138622",23.5866525413798,1.30729942358466,0.509322459873133,0.0037029512826465,0.00584474138070891,"HCN4","ENSG00000138622","10021",TRUE,"Up",2.23323470082651,34.795060447906,12.3782446348537,"HCN4"
"ENSG00000224401",8.96207600091164,1.84849752397307,0.782609407455445,0.00370493887305439,0.00584677470103534,"RPL7P57","ENSG00000224401","643507",TRUE,"Up",2.23308364089545,14.8274123292134,3.09673967260991,"RPL7P57"
"ENSG00000139714",38.159159242858,1.05755737336657,0.394858213593395,0.003711574096942,0.0058566929880021,"MORN3","ENSG00000139714","283385",TRUE,"Up",2.23234754139994,52.8433719518601,23.4749465338558,"MORN3"
"ENSG00000108556",9.25060843332153,1.86028552724639,0.797066518249606,0.00380477608616428,0.00599979780823039,"CHRNE","ENSG00000108556","1145",TRUE,"Up",2.22186338499126,15.3078918514587,3.19332501518434,"CHRNE"
"ENSG00000111341",8.84029504386677,2.07817487743741,0.924750937348448,0.00382483884394604,0.00602859214468116,"MGP","ENSG00000111341","4256",TRUE,"Up",2.21978409667967,15.1646059894906,2.51598409824295,"MGP"
"ENSG00000140279",15.2648549186612,1.50854515423407,0.610735011411663,0.00385069063581712,0.00606797812463428,"DUOX2","ENSG00000140279","50506",TRUE,"Up",2.21695599353589,23.5623738607113,6.96733597661106,"DUOX2"
"ENSG00000236618",56.4853548795421,1.13161269675892,0.42895861175009,0.00386532788160639,0.0060895394497747,"PITPNA-AS1","ENSG00000236618","100306951",TRUE,"Up",2.21541555169961,79.6482000635126,33.3225096955715,"PITPNA-AS1"
"ENSG00000263432",11.2871363915144,1.63063327208052,0.672348287573445,0.00389198286589566,0.00612979969082285,"RN7SL689P","ENSG00000263432","106481111",TRUE,"Up",2.21255371709523,17.905025641986,4.6692471410429,"RN7SL689P"
"ENSG00000226314",21.972093055176,1.29693719052369,0.507222552966687,0.00391697708259102,0.00616626088135975,"ZKSCAN8P1","ENSG00000226314","651302",TRUE,"Up",2.20997810514662,32.3559478850786,11.5882382252733,"ZKSCAN8P1"
"ENSG00000227888",31.6828778241491,1.10587045906575,0.41848457182919,0.0039475330320826,0.00621027025747281,"FAM86B2-DT","ENSG00000227888","100506990",TRUE,"Up",2.20688949985962,44.3904014430043,18.9753542052939,"FAM86B2-DT"
"ENSG00000138675",27.7990460425112,1.25095450395137,0.485279031106136,0.00394809051422897,0.00621056293140544,"FGF5","ENSG00000138675","2250",TRUE,"Up",2.20686903316917,40.493368997792,15.1047230872305,"FGF5"
